taxonomy	UCS_0001_BAL	UCS_0002_BAL	UCS_0002_UA	UCS_0004_BAL	UCS_0005_BAL	UCS_0006_BAL	UCS_0007_BAL	UCS_0007_UA	UCS_0009_BAL	UCS_0009_UA	UCS_0010_BAL	UCS_0010_UA	UCS_0013_BAL	UCS_0013_UA	UCS_0014_BAL	UCS_0014_UA	UCS_0015_BAL	UCS_0015_UA	UCS_0016_BAL	UCS_0016_UA	UCS_0017_BAL	UCS_0018_BAL	UCS_0018_UA	UCS_0019_BAL	UCS_0020_BAL	UCS_0021_BAL	UCS_0021_UA	UCS_0022_BAL	UCS_0022_UA	UCS_0023_BAL	UCS_0023_UA	UCS_0025_BAL	UCS_0025_UA	UCS_0028_BAL	UCS_0028_UA	UCS_0029_BAL	UCS_0030_BAL	UCS_0030_UA	UCS_0031_BAL	UCS_0032_BAL	UCS_0032_UA	UCS_0033_BAL	UCS_0034_BAL	UCS_0035_BAL	UCS_0036_BAL	UCS_0037_BAL	UCS_0038_BAL	UCS_0038_UA	UCS_0039_BAL	UCS_0039_UA	UCS_0040_BAL	UCS_0040_BKG	UCS_0041_BAL	UCS_0041_UA	UCS_0042_BAL	UCS_0042_UA	UCS_0043_BAL	UCS_0043_UA	UCS_0044_BAL	UCS_0045_BAL	UCS_0046_BAL	UCS_0046_UA	UCS_0047_BAL	UCS_0048_BAL	UCS_0048_UA	UCS_0049_BAL	UCS_0050_BAL	UCS_0050_UA	UCS_0051_BAL	UCS_0051_UA	UCS_0052_BAL	UCS_0053_BAL	UCS_0053_UA	UCS_0054_BAL	UCS_0054_UA	UCS_0055_BAL	UCS_0055_UA	UCS_0056_BAL	UCS_0057_BAL	UCS_0057_UA	UCS_0058_BAL	UCS_0058_UA	UCS_0059_BAL	UCS_0060_BAL	UCS_0060_UA	UCS_0061_BAL	UCS_0061_UA	UCS_0062_BAL	UCS_0063_BAL	UCS_0063_UA	UCS_0064_BAL	UCS_0065_BAL	UCS_0066_BAL	UCS_0069_BAL	UCS_0069_BKG	UCS_0070_BAL	UCS_0070_BKG	UCS_0071_BAL	UCS_0072_BAL	UCS_0073_BAL	UCS_0073_UA	UCS_0074_BAL	UCS_0074_UA	UCS_0075_BAL	UCS_0076_BAL	UCS_0077_BAL	UCS_0077_UA	UCS_0079_BAL	UCS_0079_UA	UCS_0080_BAL	UCS_0081_BAL	UCS_0082_BAL	UCS_0083_BAL	UCS_0083_UA	UCS_0085_BAL	UCS_0085_BKG	UCS_0087_BAL	UCS_0088_BAL	UCS_0088_UA	UCS_0090_BAL	UCS_0093_BAL	UCS_0093_UA	UCS_0094_BAL	UCS_0094_UA	UCS_0095_BAL	UCS_0096_BAL	UCS_0096_UA	UCS_0097_BAL	UCS_0097_UA	UCS_0098_BAL	UCS_0099_BAL	UCS_0099_UA	UCS_0100_BAL	UCS_0101_BAL	UCS_0101_UA	UCS_0103_BAL	UCS_0106_BAL	UCS_0106_UA	UCS_0109_BAL	UCS_0114_BAL	UCS_0115_BAL	UCS_0116_BAL	UCS_0118_BAL	UCS_0123_BAL	UCS_0128_BAL	UCS_0130_BAL	UCS_0130_UA	UCS_0134_UA	UCS_0136_BKG	UCS_0138_BAL	UCS_0144_BAL	UCS_0147_BAL	UCS_0148_BAL	UCS_0148_UA	UCS_0151_BAL	UCS_0153_BAL	UCS_0153_UA	UCS_0154_BAL	UCS_0154_UA	UCS_0156_BAL	UCS_0156_UA	UCS_0158_BAL	UCS_0158_UA	UCS_0159_BAL	UCS_0159_UA	UCS_0160_BAL	UCS_0163_BAL	UCS_0164_BAL	UCS_0164_UA	UCS_0167_UA	UCS_0168_BAL	UCS_0170_BAL	UCS_0170_UA	UCS_0171_BAL	UCS_0172_UA	UCS_0174_BAL	UCS_0174_UA	UCS_0175_BAL	UCS_0175_UA	UCS_0176_BAL	UCS_0177_BAL	UCS_0177_UA	UCS_0180_BAL	UCS_0182_UA	UCS_0185_BAL	UCS_0185_UA	UCS_0190_BAL	UCS_0191_BAL	UCS_0191_UA	UCS_0192_BAL	UCS_0192_UA	UCS_0194_BAL
Saccharomyces cerevisiae	139	486	2837	105	166	549	478	193	202	170	97	1447	337	139	70	1974	273	543	115	243	219	76	256	130	114	101	536	144	3449	153	96	173	387	74	169	198	494	61	114	83	638	173	248	221	217	165	296	314	92	129	190	74	261	97	337	1007	227	151	67	538	169	157	115	101	148	89	636	925	93	1451	71	742	290	196	1085	117	1612	75	121	1601	90	256	184	184	200	3909	13330	2321	190	566	2425	132	73	76	434	196	4337	98	161	127	157	137	104	3159	154	110	242	162	153	95	56	190	107	870	223	4047	102	442	709	97	199	150	160	140	84	368	131	207	51	155	178	120	118	26	450	23	121	422	616	86	169	90	220	53	91	298	295	377	3752	131	70	44	215	1825	1260	82	189	1192	553	558	186	306	114	116	17958	1434	693	188	124	213	357	41	192	29	2147	4445	497	468	1374	45	1766	589	337	701	231	595	255	71	144	70	149	143
Saccharomyces paradoxus	48	316	2411	63	66	230	90	68	138	131	42	281	308	105	52	24	130	127	102	400	109	189	349	84	48	66	563	101	1197	129	55	172	47	39	410	90	351	46	27	302	21	134	167	114	145	113	178	43	77	245	91	64	131	51	64	751	88	185	56	307	62	136	82	193	717	46	95	206	51	3293	174	509	109	131	560	57	22	58	86	39	41	137	91	154	429	4998	13484	1399	204	93	2426	64	105	187	79	133	862	32	48	32	20	37	102	1310	41	68	402	69	102	82	45	66	56	238	69	127	26	276	399	106	201	128	112	145	118	143	193	95	113	72	66	160	49	19	190	10	458	487	754	13	141	137	244	36	51	354	241	698	45	1283	198	11	267	824	403	32	150	622	286	125	114	2370	504	224	28630	1623	159	138	92	47	24	119	102	17	218	1782	68	487	653	139	534	469	111	828	90	434	87	22	67	49	114	54
Kluyveromyces marxianus	201	723	3942	264	330	4779	197	168	1134	1678	231	3043	1239	1234	623	11450	1225	699	419	205	748	487	627	317	488	323	6029	512	9865	381	38	365	137	220	307	896	1661	100	245	164	807	757	770898	1054	2616	603	913	48	341	75	500	469	475	940	884	7144	533	975	244	1531	472	2617	644	381	1445	216	438	2603	474	798	188	2643	1969	2291	7953	414	50	221	333	3731	250	264	706	663	225	8513	32217	5217	518	182	9408	389	435	274	293	477	20224	366	343	272	30	254	40	7141	368	262	1198	459	118	324	310	387	300	90	391	1054	205	483	1417	365	671	332	343	160	303	264	132	853	3016	346	393	339	319	789	29127	90	319	473	9776	601	1620	389	120	768	877	548	2345	2331	365	5264	3860	64	1780	83293	1558	256	140	20408	36631	815	249	1109	862	362	70324	1639	2985	210	1251	885	342	296	1690	381	190	4424	1131	882	40714	28	818	622	3088	10440	385	334	539	197	41	298	3150	392
Kluyveromyces lactis	78	588	12403	66	90	235	196	400	223	137	139	393	316	215	99	84	245	422	131	254	715	120	192	114	74	70	2410	183	1927	207	237	368	722	46	341	248	2906	254	58	82	48	195	27978	208	151	134	332	199	102	216	160	45	145	148	88	245	176	106	97	444	112	141	76	139	205	35	116	219	47	281	146	666	67	86	981	81	306	64	106	78	56	146	127	258	1773	6990	31027	1343	973	846	4386	72	79	2270	70	150	196	64	103	56	208	48	101	2059	104	93	159	86	121	164	68	91	53	360	101	929	46	288	854	84	214	195	85	145	167	195	119	156	263	73	132	223	49	161	186	18	1665	1211	24776	51	689	69	979	134	67	250	442	1071	48	29691	5601	35	984	866	1673	33	175	1246	1349	538	1310	328	209	441	58035	988	146	1767	3926	247	260	226	215	55	349	1827	156	414	526	132	774	254	1251	463	88	486	165	46	130	68	177	398
Torulaspora delbrueckii	191	208	3013	183	250	3022	257	4147	104	856	103	133	456	412	75	1122	318	346	135	352	267	298	1638	76	201	112	1018	285	2607	148	96	245	505	108	652	308	227	12	168	118	136	148	367	326	510	173	295	120	130	1152	226	40	268	994	373	2431	191	515	122	543	293	1604	224	167	847	101	200	49	220	689	301	357	70	686	911	170	21	104	234	926	124	2745	359	229	319	10308	32574	1477	284	229	5160	205	134	77	17	137	55	126	142	76	1455	122	1770	2681	141	97	1854	163	1541	136	125	255	84	623	156	18	127	241	733	154	600	4586	114	7075	191	622	1123	232	397	203	259	965	126	45	894	12	271	419	1760	96	133	639	354	65	312	271	1112	1688	28	4133	97	13	56	3061	678	88	1016	1631	2604	111	222	1702	4290	202	47683	1378	61	26	71	224	22	21	334	7	206	632	298	70	431	32	495	471	224	1254	228	727	174	95	287	162	1104	204
Torulaspora globosa	45	179	1400	36	91	170	61	122	175	70	20	271	102	70	300	32	157	80	77	160	111	45	98	43	63	45	514	107	1693	78	19	104	363	129	107	100	492	84	48	14	10	135	162	150	54	77	238	293	57	38	92	15	96	12	109	119	74	33	58	308	93	87	85	47	91	35	49	25	71	19	21	234	87	92	72	97	36	63	100	35	54	178	100	108	25	2107	6771	762	86	15	4430	117	32	44	12	75	48	51	64	50	36	53	35	1328	48	110	85	94	185	76	64	117	57	82	82	1923	47	128	158	60	96	225	92	118	82	90	135	100	80	73	96	186	36	1	47	17	38	345	263	41	64	10	649	53	6	67	272	268	24	31	65	31	279	208	346	30	56	641	1422	134	26	78	61	117	32565	570	258	9	7	15	115	6	90	8	102	228	103	17	181	4	152	561	483	138	77	253	130	34	33	31	112	86
Kazachstania naganishii	145	221	2591	71	173	63	82	160	153	174	97	335	275	103	118	20	253	178	169	197	142	77	53	54	217	112	1336	268	3368	120	31	89	98	88	115	362	1194	73	114	79	83	196	375	250	106	146	270	80	74	328	149	23	185	487	419	54	180	137	137	436	197	40	263	183	114	65	210	57	199	297	84	560	24	181	102	181	29	110	115	160	90	126	233	169	366	2912	10186	2329	143	34	8919	190	157	112	64	104	100	134	173	118	395	108	375	3195	142	90	45	209	57	76	110	195	111	68	155	77	98	366	423	142	190	182	95	55	189	106	42	277	38	140	174	181	113	27	61	15	156	269	550	218	113	16	110	102	81	322	698	173	61	60	88	34	163	141	191	73	90	881	514	102	111	290	133	152	69164	647	172	57	83	85	51	85	49	33	284	880	51	457	513	28	263	113	168	45	213	264	173	96	16	76	43	191
Kazachstania africana	99	242	2239	66	201	446	282	168	74	274	88	1209	449	291	72	8506	326	726	185	327	220	307	260	96	165	95	1082	160	3976	165	407	160	227	114	399	206	445	45	141	59	446	161	234	241	122	116	361	581	132	129	181	46	181	61	337	398	163	1271	107	367	214	168	175	82	544	111	231	731	170	147	164	2466	1133	196	516	133	214	55	134	2438	91	163	193	189	191	9635	27845	1892	1886	4614	1232	130	131	159	1472	85	254	115	151	97	64	119	78	2736	139	166	2628	162	122	114	195	216	157	149	163	70	85	418	1209	143	296	332	95	139	181	177	94	211	1733	114	189	105	83	35	504	19	1024	1584	630	70	98	230	2763	73	328	471	263	3856	59	243	376	32	102	1054	2707	48	409	1485	1069	238	651	891	1636	67	17961	2265	187	7592	5915	577	218	127	350	51	160	3725	507	323	1618	72	1485	834	397	546	162	520	147	61	192	107	213	155
Zygotorulaspora mrakii	132	608	9689	86	169	246	384	386	313	1138	57	1220	519	898	62	1233	493	2478	165	536	163	638	510	93	152	66	3658	143	2753	170	165	157	238	96	1317	369	1563	207	125	217	1237	148	493	446	1585	121	350	464	123	798	187	415	207	604	678	10490	239	2561	99	337	340	1428	203	213	1410	49	358	1770	119	4197	73	1363	712	1326	4983	143	701	85	103	670	105	115	315	288	446	5276	16042	1461	542	1195	3721	153	90	403	122	138	196	135	227	128	719	118	880	2582	139	199	4902	217	111	145	142	812	104	2323	511	1677	167	451	1985	80	190	100	117	135	112	339	318	347	481	108	238	363	109	26	14511	26	860	2431	9538	83	300	420	869	350	540	252	561	6417	72	10811	4787	21	2105	41931	3063	49	877	3040	3148	648	343	2400	3769	1013	143931	3291	680	91	232	1543	830	293	1020	32	890	3079	1009	267	1322	50	960	1629	2159	3388	190	640	149	96	922	99	2071	296
Lachancea thermotolerans	81	229	961	82	119	197	81	123	192	118	43	65	242	14	57	7	269	211	152	90	220	112	84	73	119	89	1351	265	3495	124	31	111	38	94	184	388	336	41	151	153	23	141	406	234	96	162	234	163	109	40	123	19	146	10	352	30	111	34	132	439	147	60	190	171	506	77	134	92	164	599	85	297	29	198	114	159	21	122	125	5	98	32	195	170	241	2376	7594	1813	124	60	7478	176	85	97	35	122	300	138	95	93	37	105	20	2550	117	97	21	144	38	74	113	175	86	14	135	451	88	203	245	99	158	53	115	90	111	86	57	233	86	123	204	254	134	19	55	55	127	333	105	144	161	25	11	199	149	84	455	21	396	71	41	10	505	57	106	109	77	185	172	159	326	263	51	346	56862	193	129	89	49	83	127	72	141	37	180	321	29	59	143	17	244	74	89	29	31	87	178	59	24	96	55	160
Zygosaccharomyces rouxii	70	406	2386	107	161	876	560	3874	153	159	146	2996	351	274	187	670	361	509	274	4245	165	306	219	115	105	111	2067	184	2432	157	102	277	486	130	1409	176	464	48	75	206	182	200	307	258	289	178	350	98	162	867	196	122	263	976	146	1067	227	1745	95	457	128	308	104	229	571	70	112	356	111	78	64	1329	323	209	427	132	557	86	122	525	106	162	203	180	165	9556	34231	1585	217	38	4089	121	120	92	84	138	838	99	129	80	733	54	578	3422	149	115	1629	140	589	115	83	92	104	303	159	1088	66	276	1308	137	249	112	121	267	114	416	1098	258	7046	85	152	172	135	37	1210	14	334	968	508	472	160	184	164	77	162	335	758	2135	76	187	50	41	1539	2351	1103	56	305	809	1230	611	262	2274	2744	154	30721	722	100	63	122	715	137	316	828	17	2879	4790	438	427	1065	56	614	923	2867	419	162	284	157	79	136	74	538	235
Candida albicans	1314	3254	23063	162850	2529	16380511	1467	2852	2556	879856	2343	3299	496130	681869	1217	7585	53362	1008106	2111	1200	7796	12749	1544820	2052	11557	1246	3627478	1512	4578	1511	578	1259	1009	1240	1192	352243	2630	369	1605	2421	783	2585	3761	168011	2401641	7718	4409	987	1504	1512	2309	9844	1846	665	316376	18009588	5091	4232	1158	6345	124728	3084794	55081	110814	487795	1269	29868	161142	17566	7268	8926	4793	835	2874014	5746197	2593	2029	1481	1691	2730	1339	2731	129903	31554	25258	207365	693235	44404	23693	8712	8717	1901	1916	82313	4993	83676	15546	2415	2938	2911	1923	1716	1226	27817	2437	3967	4417	3958	13108	53293	2602	2709	1647	14366	5794	2644	1552	2420	16669	8783	663955	78652	2121	2607	4329	1957	3070	14124	43578	1631	4255	16006	5017	1520	5549965	806	1165	2846	1800	1252	1161918	1519	1561	77918	260980	1242	1451	434779	19498	4828	1221646	708	565198	34671348	351014	1316	836	3259944	6160730	2844	5939	5926	3070	5299	57168	12734	544023	2793	5242	1773	2118	115565	562872	3402	1209	202957	791107	21277	6203355	1115	2838	1182	96500	12540374	1703	4114	2921	1857	803	32041	4259421	3215
Candida dubliniensis	239	1710	14811	3961	599	329847	486	236	689	18534	106282	48567	86391	133281	272	393	1403	18967	308	534	580	454	27579	580	718	172	34389	439	3488	359	777	352	583	242	504	3629	622	99	811	446	78	367	473	1988	25052	329	661	291	224	2058	488	2228	579	2303	4453	265633	520	266	293	882	1786	34036	1066	1639	6375	175	722	3625	606	537	302	1770	291	24997	57285	295	315	46267	268	217	137	458	2462	1001	1950	271464	1141942	5068	5552	2315	6906	422	343	1001	4037	1939	12113	257	357	187	2774	267	986	6946	360	297	938	390	452	821	209	1051	238	534	445	1299	258	1009	14525	541	7714	1457	333	399	445	395	306	523	695	359	433	508	293	203	80207	78	1913	2241	1096	424	14866	181	8561	1617	2500	3241	2561	4979	741	6070	13308	58	7464	319132	7617	247	282	51680	96426	7567	421025	802	419	421	71498	11961	5460	3356	4401	291	5177	1239	9560	1456	46052	12987	41723	1299	78460	221	3576	1199	4951	114914	1011	3146	431	176	206	692	72913	358
Candida orthopsilosis	111	26232	296734	438	256	29396	204	897	241	1999	170	2163	841	817	123	87	479	1646	224	379	338	139	1828	263	196	153	3588	4228	3896	198	192	220	490	78	513	1509	463	98	173	198	142	475	298	413	2038	256	556	158	180	494	217	403	254	1203	602	15870	168	222	135	506	359	3326	220	373	1786	65	236	682	156	3774	123	1715	438	2239	4224	195	133	166	169	311	160	858	374	302	815	111755	354163	2634	1899	878	8711	250	141	126	4270	402	1417	76	230	173	856	124	766	3756	283	279	699	196	711	210	270	410	189	397	185	1805	78	473	8325	140	817	801	164	848	235	451	1121	323	3925	195	270	1216	172	198	3176	96	675	3719	1206	205	1200	106	932	794	372	691	1126	850	74	225	982	85	1118	20923	69404	113	256	2818	4598	83	584	868	365	586	130248	203998	812	2719	757	286	175	260	1417	68	1328	2996	1024	307	3400	273	915	397	2395	6366	6742	56570	279	142	339	197	5870	268
Debaryomyces hansenii	1183	2436	19362	1106	457	134543	571	2041	714	12421	1317	2779	9238	16170	209	341	1524	13424	287	372	547	1864	9605	362	455	100	122650	17263	147760	150	80	304	409	101	257	13521	534	30	255	641	406	546	7472	2632	23442	238	991	845	139	115	358	711	249	82	4070	189364	274	1537	2501	1533	1541	28977	1460	6605	4923	53	477	2963	226	445	402	1565	96	18323	76631	276	378	481	170	243	85	517	1662	599	947	58939	270009	2760	1741	2670	554820	335	268	820	127	756	5632	189	762	139	532	105	129	3208	435	347	4922	469	788	666	323	422	329	632	415	1016	164	512	5923	394	6226	3104	399	2635	1194	318	582	607	1435	131	4869	11968	172	320	265599	174	682	1265	1193	2313	31006	5204	335	3172	8877	10349	96689	14335	259	558	127999	196	15976	877844	18709	196	277	224430	458965	1058	21522	26757	5410	57496	6305896	82592	12520	484	1546	448	1249	1376	6247	299	2480	7464	15543	4387	358431	615	1179	1196	6115	64822	2755	6073	528	273	59	313	25019	1261
Scheffersomyces stipitis	133	969	7372	207	189	4203	240	694	517	562	119	1738	534	527	116	1836	829	678	167	364	390	472	629	221	225	164	9132	1353	24560	265	145	255	254	91	272	1387	545	55	159	251	640	395	1099	513	602	354	821	557	261	193	269	162	364	269	496	3007	281	1569	237	912	288	853	268	475	531	161	360	1518	225	166	226	1262	870	606	1943	269	40	194	245	1446	141	596	353	312	453	29327	101906	2851	622	130	51522	227	121	254	134	286	332	208	192	140	680	126	824	1986	178	236	3276	266	359	238	213	328	162	393	354	2515	127	513	3106	144	422	592	189	409	303	250	468	368	78	172	347	1486	161	37	966	41	823	5019	664	647	273	342	314	44	135	497	3327	14784	296	95	322	32	1808	4967	493	77	338	1996	2903	140	235	9741	4619	1694	395551	3386	1557	1010	633	520	54	84	424	186	596	7061	685	209	2066	85	358	383	4584	1912	459	1693	407	186	69	156	994	301
Ogataea parapolymorpha	623	513	5585	212	1342	460	327	2726	357	3164	99	282	512	424	69	26	717	1013	752	2067	619	994	2695	156	1327	414	1403	750	3916	377	188	439	640	1733	1256	1628	790	14	717	73	134	570	1659	1160	285	369	611	879	510	1587	745	21	787	2217	4456	183	621	915	563	958	587	1883	1821	206	3400	206	616	132	1467	1369	550	1116	208	1212	442	928	177	258	536	2284	388	4569	1106	1123	121	2967	8181	5388	454	375	11897	1134	375	271	17	321	2650	1092	457	305	2542	951	1627	10537	864	251	2344	1023	2751	240	614	1308	583	709	976	3267	919	374	610	579	750	5371	359	4567	488	1035	4897	1924	219	769	1757	8331	455	10	242	18	223	910	1775	490	847	194	46	177	328	254	1008	1828	668	146	631	70	1417	774	315	341	1408	611	2506	1245	66	683	1310	390	57860	363	498	172	215	539	110	90	295	6	1478	360	99	126	539	20	435	539	667	98	141	1731	543	528	759	378	2445	1193
Pichia kudriavzevii	134	469	3939	64	173	722	589	1096	222	346	65	1101	372	238	71	1326	260	893	161	862	173	168	341	321	72	62	1746	216	4028	210	294	368	910	60	671	245	571	90	69	109	429	161	186	193	245	96	236	344	70	440	134	461	184	698	311	2073	126	559	64	245	88	681	114	369	2923	56	208	400	81	6077	106	1288	394	302	2843	143	733	46	93	1225	56	1258	233	264	702	10880	43257	1508	394	2288	5262	135	92	137	351	119	12640	60	69	56	451	49	377	6575	387	183	1535	128	1757	76	72	8602	69	2623	454	2777	1021	332	1578	78	359	2385	197	1007	105	690	1315	167	528	119	104	2048	91	70	845	51	1153	1150	648	169	211	240	4219	184	309	850	979	1302	602	427	400	49	4404	3934	1602	69	538	1345	2200	120	576	1316	759	166	33405	1619	130	69	174	325	849	246	690	633	1862	3269	439	982	2108	331	1591	1206	1100	2272	340	934	108	54	769	67	581	118
Komagataella phaffii	364	993	1706	275	319	368	227	126	575	521	106	1714	427	450	543	72	1037	568	270	933	912	207	333	438	358	333	1809	469	3820	433	96	609	440	209	881	478	379	46	225	413	59	607	481	899	452	530	993	212	397	267	805	33	648	309	495	292	546	67	277	2042	435	68	396	209	57	256	352	1806	373	70	470	1085	149	357	66	385	35	330	453	41	288	75	449	504	237	4251	15323	5180	312	379	7989	408	226	146	242	546	420	399	472	370	439	218	223	5180	204	255	79	495	34	335	260	463	242	15	254	1629	186	533	599	280	567	41	432	59	346	317	28	640	48	397	521	243	294	34	661	50	204	753	160	133	216	58	105	67	105	281	684	310	22	61	314	196	718	363	1785	128	327	3223	6137	966	1029	238	83	316	83308	410	535	777	1138	249	195	66	135	4	2481	1245	145	228	200	33	436	793	196	117	162	463	771	200	36	233	95	359
Yarrowia lipolytica	208	515	516	210	345	472	192	532	1231	444	184	136	457	68	464	35	1257	161	284	344	1225	205	432	224	420	216	483	313	775	297	47	382	200	186	188	456	707	68	273	158	134	744	647	742	302	544	972	276	330	221	517	736	626	216	859	328	472	896	290	1676	631	435	653	237	692	283	349	114	626	303	425	918	111	596	210	425	138	229	351	197	320	739	589	424	453	712	1187	5068	266	31	1729	510	203	175	6736	420	1941	419	267	267	279	317	241	7686	312	225	34	438	359	320	277	516	264	166	657	1148	336	734	117	199	676	915	318	464	466	460	602	581	52	372	533	776	244	111	832	17	994	3784	915	723	153	33	109	316	50	197	309	141	667	159	785	284	2289	712	109	125	227	1140	1324	595	522	182	52	206	17181	218	339	4487	4397	132	293	60	249	335	329	1700	115	390	751	7	4365	2592	250	141	164	259	753	188	192	233	363	404
Sugiyamaella lignohabitans	198	502	1325	244	495	709	329	449	266	551	184	865	933	596	119	77	816	197	392	473	949	517	401	272	556	405	1180	571	1852	408	52	392	319	282	313	516	937	72	376	178	124	855	663	660	323	538	480	214	250	731	562	901	468	692	1602	1140	375	492	294	1151	649	537	779	197	760	252	578	1128	559	941	648	1045	245	582	470	566	21	184	435	265	391	558	533	685	143	2297	9195	5948	268	152	4405	565	325	244	148	338	451	408	567	300	653	562	637	7290	397	340	2162	673	760	448	323	604	359	654	670	787	345	472	406	342	575	649	388	637	371	537	488	606	103	457	735	811	413	90	488	80	299	1445	670	224	154	323	69	598	107	367	574	3424	180	125	408	55	1706	1578	141	219	383	1668	1767	1378	736	2845	1669	197	39418	895	740	770	1384	235	178	125	1043	891	1219	1435	134	522	952	42	368	287	315	737	80	283	600	317	103	335	534	934
Schizosaccharomyces pombe	310	420	384	153	357	458	227	95	883	256	253	2207	885	657	195	2078	687	224	207	366	415	933	298	220	278	194	462	255	2019	358	254	368	349	139	755	238	623	110	148	1074	1134	370	312	367	255	320	646	452	296	175	327	90	409	177	443	698	557	3098	204	984	352	245	265	235	2022	211	518	1182	272	4439	215	3001	1535	351	806	349	17	283	241	2015	173	199	321	424	518	875	1863	5464	280	794	1087	202	208	232	155	301	2821	226	234	230	733	165	184	5537	185	291	9195	333	122	308	197	308	236	155	232	315	144	759	1489	250	525	149	239	125	319	178	153	471	145	298	267	149	237	139	687	78	2225	8509	502	807	415	1909	765	73	145	1290	932	5035	69	362	819	69	793	1441	153	413	364	2207	2125	859	241	12184	8472	164	4292	494	1029	356	282	6839	752	3541	11092	45	178	6540	757	675	3044	24	1479	450	1177	457	460	159	337	137	313	178	169	225
Malassezia restricta	1201	1899	93285	487	2438	516	12188	16137	1325	1601	678	291	2170	370	274	139	2706	6501	1130	1906	1350	1241	190	448	1902	799	4250	1494	398	2026	565	1501	5136	2227	3142	3037	6389	339	1848	1612	10929	2823	2282	3248	853	1808	1895	1013	13630	1392	1674	296362	1767	162	10099	325	1577	1591	921	3110	1537	443	4064	894	81946	633	2462	3254	3454	1246	2483	3159	138	2996	25776	2069	9963	669	1085	129	678	627	3188	1048	238	1228	1633	13334	849	27	1762	2665	1513	468	115443	1107	218636	2055	1196	793	3522	2496	227	38772	3507	987	1530	1542	179	594	999	1663	1025	15089	5579	133503	916	3232	1774	1072	2083	700	939	914	1461	4160	1359	2121	5983	1831	2055	222	820	1659	482	531	2549	3001	442	12816	4950	167	855	3607	1072	216	146	3134	63859	3371	88423	480	10364	81656	2783	1872	3151	1184	978	3261	767	682	546	14215	86821	2030	5434	2537	301	271	10395	6568	1397	5617	285	534	72	7977	8644	27	6462	2822	34472	6260	549	64	1805	963	6027	758	109	2343
Sporisorium graminicola	312	512	214	248	596	313	205	34	911	264	312	157	805	145	244	17	1841	136	402	153	1066	493	79	350	835	539	177	557	197	465	67	565	112	528	134	1132	1113	16	846	165	1814	1188	1114	1549	490	679	1240	345	430	93	902	648	896	12	2494	378	969	140	414	3167	1076	79	1079	177	784	435	758	165	864	86	509	1293	140	1124	252	876	532	398	716	17	493	69	1321	730	407	803	765	6321	427	2	1110	846	430	304	1157	652	13961	742	611	439	18	860	23	11855	712	433	123	934	28	373	584	904	540	200	2909	2188	509	681	37	470	979	37	487	58	798	479	25	1260	67	679	814	32	488	232	280	77	70	172	37	931	233	77	108	329	38	67	59	175	1132	40	638	177	1913	2103	119	198	112	364	231	1171	197	221	129	1524	10849	311	313	320	108	149	70	93	361	1237	303	251	82	156	299	9	123	76	1533	336	169	46	1191	388	98	581	47	916
Ustilago maydis	187	977	176	256	416	155	292	24	2355	151	232	204	444	61	259	17	1618	118	335	68	926	240	57	360	497	451	195	288	242	390	7	375	160	292	46	352	562	13	224	79	88	822	704	1162	473	849	2607	2360	609	84	873	2433	690	4	927	123	571	44	289	2084	546	63	642	76	280	271	360	313	640	156	194	713	75	477	244	364	185	325	534	24	348	49	648	519	45	409	806	5584	215	7	1007	494	236	220	2468	610	1675	455	365	424	15	378	75	7648	293	331	27	505	27	559	320	429	395	20	370	652	258	705	156	248	780	36	325	24	414	265	21	585	1022	460	323	30	251	339	127	177	44	177	91	367	548	11	151	200	398	75	83	76	3283	61	384	71	1302	804	250	151	35	307	103	1272	170	174	72	168	1405	315	699	387	75	71	304	108	323	549	175	248	54	446	330	8	157	53	758	276	227	40	1048	194	43	164	60	394
Cryptococcus neoformans	346	386	427	223	393	2140	183	159	292	527	201	283	771	343	93	171	655	397	444	787	692	472	242	167	562	273	818	378	170	311	148	222	137	233	227	676	483	26	479	78	61	469	615	715	526	285	574	88	254	136	460	1342	334	59	1145	4841	336	876	286	1068	440	783	543	221	453	202	432	330	456	123	287	1069	719	832	2351	508	2317	230	502	62	253	275	599	500	464	904	2026	5340	691	643	767	408	278	264	199	206	613	381	586	402	258	324	87	5929	369	215	52	520	219	342	561	577	384	104	300	298	301	488	336	393	727	196	316	228	365	399	252	600	186	368	448	255	432	87	6134	46	291	448	149	288	783	13	84	180	48	504	544	1703	870	170	1470	34	482	40148	516	179	308	4196	9241	440	572	220	109	80	1864	211	754	62	178	178	169	231	336	36	760	1305	357	741	11569	11	289	328	333	2227	259	234	424	378	125	551	364	509
Cryptococcus gattii VGI	178	270	121	111	273	122	133	25	426	673	104	3094	891	720	52	38	609	97	230	443	340	1975	64	142	242	169	64	195	318	151	677	256	312	137	282	301	443	23	203	325	757	361	405	416	189	232	487	56	235	45	338	3924	297	10	527	46	419	4811	124	694	346	72	314	83	70	153	274	189	381	73	239	573	66	303	102	305	683	136	258	18	179	61	334	243	61	311	667	3929	126	39	263	220	169	144	1870	238	4643	228	198	192	21	164	22	6387	218	378	5692	253	43	180	187	257	196	31	233	1209	162	365	118	183	355	33	196	43	240	274	48	397	93	214	247	20	204	181	342	161	110	226	58	289	486	4345	288	327	48	138	88	36260	4010	567	785	100	384	111	218	263	38	545	156	411	48	10429	10958	79	1038	165	453	1662	601	954	215	60	51	2851	829	1233	443	322	567	8	225	47	567	78	174	347	322	136	48	180	29	305
